date_sk,date_utc,year_number,quarter_number,month_number,month_name,day_of_month,day_of_week_number,day_of_week_name,week_start_date,week_end_date,month_start_date,month_end_date,quarter_start_date,quarter_end_date,year_start_date,year_end_date,days_ago,weeks_ago,months_ago,years_ago,is_today,is_yesterday,is_past,is_future,is_current_week,is_last_week,is_current_month,is_last_month,is_current_year,is_last_year,is_weekend,is_weekday
20250726,2025-07-26,2025,3,7,July,26,7,Saturday,2025-07-20,2025-07-26,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,404,58,14,1,false,false,true,false,false,false,false,false,false,true,true,false
20250707,2025-07-07,2025,3,7,July,7,2,Monday,2025-07-06,2025-07-12,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,423,60,14,1,false,false,true,false,false,false,false,false,false,true,false,true
20250722,2025-07-22,2025,3,7,July,22,3,Tuesday,2025-07-20,2025-07-26,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,408,58,14,1,false,false,true,false,false,false,false,false,false,true,false,true
20250705,2025-07-05,2025,3,7,July,5,7,Saturday,2025-06-29,2025-07-05,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,425,61,14,1,false,false,true,false,false,false,false,false,false,true,true,false
20250720,2025-07-20,2025,3,7,July,20,1,Sunday,2025-07-20,2025-07-26,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,410,58,14,1,false,false,true,false,false,false,false,false,false,true,true,false
20250731,2025-07-31,2025,3,7,July,31,5,Thursday,2025-07-27,2025-08-02,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,399,57,14,1,false,false,true,false,false,false,false,false,false,true,false,true
20250711,2025-07-11,2025,3,7,July,11,6,Friday,2025-07-06,2025-07-12,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,419,60,14,1,false,false,true,false,false,false,false,false,false,true,false,true
20250704,2025-07-04,2025,3,7,July,4,6,Friday,2025-06-29,2025-07-05,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,426,61,14,1,false,false,true,false,false,false,false,false,false,true,false,true
20250730,2025-07-30,2025,3,7,July,30,4,Wednesday,2025-07-27,2025-08-02,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,400,57,14,1,false,false,true,false,false,false,false,false,false,true,false,true
20250719,2025-07-19,2025,3,7,July,19,7,Saturday,2025-07-13,2025-07-19,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,411,59,14,1,false,false,true,false,false,false,false,false,false,true,true,false
20250721,2025-07-21,2025,3,7,July,21,2,Monday,2025-07-20,2025-07-26,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,409,58,14,1,false,false,true,false,false,false,false,false,false,true,false,true
20250708,2025-07-08,2025,3,7,July,8,3,Tuesday,2025-07-06,2025-07-12,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,422,60,14,1,false,false,true,false,false,false,false,false,false,true,false,true
20250725,2025-07-25,2025,3,7,July,25,6,Friday,2025-07-20,2025-07-26,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,405,58,14,1,false,false,true,false,false,false,false,false,false,true,false,true
20250702,2025-07-02,2025,3,7,July,2,4,Wednesday,2025-06-29,2025-07-05,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,428,61,14,1,false,false,true,false,false,false,false,false,false,true,false,true
20250710,2025-07-10,2025,3,7,July,10,5,Thursday,2025-07-06,2025-07-12,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,420,60,14,1,false,false,true,false,false,false,false,false,false,true,false,true
20250715,2025-07-15,2025,3,7,July,15,3,Tuesday,2025-07-13,2025-07-19,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,415,59,14,1,false,false,true,false,false,false,false,false,false,true,false,true
20250716,2025-07-16,2025,3,7,July,16,4,Wednesday,2025-07-13,2025-07-19,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,414,59,14,1,false,false,true,false,false,false,false,false,false,true,false,true
20250723,2025-07-23,2025,3,7,July,23,4,Wednesday,2025-07-20,2025-07-26,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,407,58,14,1,false,false,true,false,false,false,false,false,false,true,false,true
20250728,2025-07-28,2025,3,7,July,28,2,Monday,2025-07-27,2025-08-02,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,402,57,14,1,false,false,true,false,false,false,false,false,false,true,false,true
20250801,2025-08-01,2025,3,8,August,1,6,Friday,2025-07-27,2025-08-02,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,398,57,13,1,false,false,true,false,false,false,false,false,false,true,false,true
20250815,2025-08-15,2025,3,8,August,15,6,Friday,2025-08-10,2025-08-16,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,384,55,13,1,false,false,true,false,false,false,false,false,false,true,false,true
20250823,2025-08-23,2025,3,8,August,23,7,Saturday,2025-08-17,2025-08-23,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,376,54,13,1,false,false,true,false,false,false,false,false,false,true,true,false
20250812,2025-08-12,2025,3,8,August,12,3,Tuesday,2025-08-10,2025-08-16,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,387,55,13,1,false,false,true,false,false,false,false,false,false,true,false,true
20250825,2025-08-25,2025,3,8,August,25,2,Monday,2025-08-24,2025-08-30,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,374,53,13,1,false,false,true,false,false,false,false,false,false,true,false,true
20250805,2025-08-05,2025,3,8,August,5,3,Tuesday,2025-08-03,2025-08-09,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,394,56,13,1,false,false,true,false,false,false,false,false,false,true,false,true
20250831,2025-08-31,2025,3,8,August,31,1,Sunday,2025-08-31,2025-09-06,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,368,52,13,1,false,false,true,false,false,false,false,false,false,true,true,false
20250828,2025-08-28,2025,3,8,August,28,5,Thursday,2025-08-24,2025-08-30,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,371,53,13,1,false,false,true,false,false,false,false,false,false,true,false,true
20250811,2025-08-11,2025,3,8,August,11,2,Monday,2025-08-10,2025-08-16,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,388,55,13,1,false,false,true,false,false,false,false,false,false,true,false,true
20250821,2025-08-21,2025,3,8,August,21,5,Thursday,2025-08-17,2025-08-23,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,378,54,13,1,false,false,true,false,false,false,false,false,false,true,false,true
20250824,2025-08-24,2025,3,8,August,24,1,Sunday,2025-08-24,2025-08-30,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,375,53,13,1,false,false,true,false,false,false,false,false,false,true,true,false
20250826,2025-08-26,2025,3,8,August,26,3,Tuesday,2025-08-24,2025-08-30,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,373,53,13,1,false,false,true,false,false,false,false,false,false,true,false,true
20250809,2025-08-09,2025,3,8,August,9,7,Saturday,2025-08-03,2025-08-09,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,390,56,13,1,false,false,true,false,false,false,false,false,false,true,true,false
20250817,2025-08-17,2025,3,8,August,17,1,Sunday,2025-08-17,2025-08-23,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,382,54,13,1,false,false,true,false,false,false,false,false,false,true,true,false
20250803,2025-08-03,2025,3,8,August,3,1,Sunday,2025-08-03,2025-08-09,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,396,56,13,1,false,false,true,false,false,false,false,false,false,true,true,false
20250807,2025-08-07,2025,3,8,August,7,5,Thursday,2025-08-03,2025-08-09,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,392,56,13,1,false,false,true,false,false,false,false,false,false,true,false,true
20250804,2025-08-04,2025,3,8,August,4,2,Monday,2025-08-03,2025-08-09,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,395,56,13,1,false,false,true,false,false,false,false,false,false,true,false,true
20250830,2025-08-30,2025,3,8,August,30,7,Saturday,2025-08-24,2025-08-30,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,369,53,13,1,false,false,true,false,false,false,false,false,false,true,true,false
20250819,2025-08-19,2025,3,8,August,19,3,Tuesday,2025-08-17,2025-08-23,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,380,54,13,1,false,false,true,false,false,false,false,false,false,true,false,true
20250818,2025-08-18,2025,3,8,August,18,2,Monday,2025-08-17,2025-08-23,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,381,54,13,1,false,false,true,false,false,false,false,false,false,true,false,true
20250806,2025-08-06,2025,3,8,August,6,4,Wednesday,2025-08-03,2025-08-09,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,393,56,13,1,false,false,true,false,false,false,false,false,false,true,false,true
20250814,2025-08-14,2025,3,8,August,14,5,Thursday,2025-08-10,2025-08-16,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,385,55,13,1,false,false,true,false,false,false,false,false,false,true,false,true
20250820,2025-08-20,2025,3,8,August,20,4,Wednesday,2025-08-17,2025-08-23,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,379,54,13,1,false,false,true,false,false,false,false,false,false,true,false,true
20250827,2025-08-27,2025,3,8,August,27,4,Wednesday,2025-08-24,2025-08-30,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,372,53,13,1,false,false,true,false,false,false,false,false,false,true,false,true
20250810,2025-08-10,2025,3,8,August,10,1,Sunday,2025-08-10,2025-08-16,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,389,55,13,1,false,false,true,false,false,false,false,false,false,true,true,false
20250829,2025-08-29,2025,3,8,August,29,6,Friday,2025-08-24,2025-08-30,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,370,53,13,1,false,false,true,false,false,false,false,false,false,true,false,true
20250816,2025-08-16,2025,3,8,August,16,7,Saturday,2025-08-10,2025-08-16,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,383,55,13,1,false,false,true,false,false,false,false,false,false,true,true,false
20250802,2025-08-02,2025,3,8,August,2,7,Saturday,2025-07-27,2025-08-02,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,397,57,13,1,false,false,true,false,false,false,false,false,false,true,true,false
20250822,2025-08-22,2025,3,8,August,22,6,Friday,2025-08-17,2025-08-23,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,377,54,13,1,false,false,true,false,false,false,false,false,false,true,false,true
20250808,2025-08-08,2025,3,8,August,8,6,Friday,2025-08-03,2025-08-09,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,391,56,13,1,false,false,true,false,false,false,false,false,false,true,false,true
20250813,2025-08-13,2025,3,8,August,13,4,Wednesday,2025-08-10,2025-08-16,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,386,55,13,1,false,false,true,false,false,false,false,false,false,true,false,true
20250920,2025-09-20,2025,3,9,September,20,7,Saturday,2025-09-14,2025-09-20,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,348,50,12,1,false,false,true,false,false,false,false,false,false,true,true,false
20250925,2025-09-25,2025,3,9,September,25,5,Thursday,2025-09-21,2025-09-27,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,343,49,12,1,false,false,true,false,false,false,false,false,false,true,false,true
20250918,2025-09-18,2025,3,9,September,18,5,Thursday,2025-09-14,2025-09-20,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,350,50,12,1,false,false,true,false,false,false,false,false,false,true,false,true
20250914,2025-09-14,2025,3,9,September,14,1,Sunday,2025-09-14,2025-09-20,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,354,50,12,1,false,false,true,false,false,false,false,false,false,true,true,false
20250903,2025-09-03,2025,3,9,September,3,4,Wednesday,2025-08-31,2025-09-06,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,365,52,12,1,false,false,true,false,false,false,false,false,false,true,false,true
20250913,2025-09-13,2025,3,9,September,13,7,Saturday,2025-09-07,2025-09-13,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,355,51,12,1,false,false,true,false,false,false,false,false,false,true,true,false
20250927,2025-09-27,2025,3,9,September,27,7,Saturday,2025-09-21,2025-09-27,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,341,49,12,1,false,false,true,false,false,false,false,false,false,true,true,false
20250904,2025-09-04,2025,3,9,September,4,5,Thursday,2025-08-31,2025-09-06,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,364,52,12,1,false,false,true,false,false,false,false,false,false,true,false,true
20250901,2025-09-01,2025,3,9,September,1,2,Monday,2025-08-31,2025-09-06,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,367,52,12,1,false,false,true,false,false,false,false,false,false,true,false,true
20250907,2025-09-07,2025,3,9,September,7,1,Sunday,2025-09-07,2025-09-13,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,361,51,12,1,false,false,true,false,false,false,false,false,false,true,true,false
20250921,2025-09-21,2025,3,9,September,21,1,Sunday,2025-09-21,2025-09-27,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,347,49,12,1,false,false,true,false,false,false,false,false,false,true,true,false
20250929,2025-09-29,2025,3,9,September,29,2,Monday,2025-09-28,2025-10-04,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,339,48,12,1,false,false,true,false,false,false,false,false,false,true,false,true
20250909,2025-09-09,2025,3,9,September,9,3,Tuesday,2025-09-07,2025-09-13,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,359,51,12,1,false,false,true,false,false,false,false,false,false,true,false,true
20250910,2025-09-10,2025,3,9,September,10,4,Wednesday,2025-09-07,2025-09-13,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,358,51,12,1,false,false,true,false,false,false,false,false,false,true,false,true
20250923,2025-09-23,2025,3,9,September,23,3,Tuesday,2025-09-21,2025-09-27,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,345,49,12,1,false,false,true,false,false,false,false,false,false,true,false,true
20250912,2025-09-12,2025,3,9,September,12,6,Friday,2025-09-07,2025-09-13,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,356,51,12,1,false,false,true,false,false,false,false,false,false,true,false,true
20250911,2025-09-11,2025,3,9,September,11,5,Thursday,2025-09-07,2025-09-13,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,357,51,12,1,false,false,true,false,false,false,false,false,false,true,false,true
20250915,2025-09-15,2025,3,9,September,15,2,Monday,2025-09-14,2025-09-20,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,353,50,12,1,false,false,true,false,false,false,false,false,false,true,false,true
20250928,2025-09-28,2025,3,9,September,28,1,Sunday,2025-09-28,2025-10-04,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,340,48,12,1,false,false,true,false,false,false,false,false,false,true,true,false
20250922,2025-09-22,2025,3,9,September,22,2,Monday,2025-09-21,2025-09-27,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,346,49,12,1,false,false,true,false,false,false,false,false,false,true,false,true
20250916,2025-09-16,2025,3,9,September,16,3,Tuesday,2025-09-14,2025-09-20,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,352,50,12,1,false,false,true,false,false,false,false,false,false,true,false,true
20250926,2025-09-26,2025,3,9,September,26,6,Friday,2025-09-21,2025-09-27,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,342,49,12,1,false,false,true,false,false,false,false,false,false,true,false,true
20250906,2025-09-06,2025,3,9,September,6,7,Saturday,2025-08-31,2025-09-06,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,362,52,12,1,false,false,true,false,false,false,false,false,false,true,true,false
20250908,2025-09-08,2025,3,9,September,8,2,Monday,2025-09-07,2025-09-13,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,360,51,12,1,false,false,true,false,false,false,false,false,false,true,false,true
20250924,2025-09-24,2025,3,9,September,24,4,Wednesday,2025-09-21,2025-09-27,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,344,49,12,1,false,false,true,false,false,false,false,false,false,true,false,true
20250919,2025-09-19,2025,3,9,September,19,6,Friday,2025-09-14,2025-09-20,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,349,50,12,1,false,false,true,false,false,false,false,false,false,true,false,true
20250930,2025-09-30,2025,3,9,September,30,3,Tuesday,2025-09-28,2025-10-04,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,338,48,12,1,false,false,true,false,false,false,false,false,false,true,false,true
20250902,2025-09-02,2025,3,9,September,2,3,Tuesday,2025-08-31,2025-09-06,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,366,52,12,1,false,false,true,false,false,false,false,false,false,true,false,true
20250917,2025-09-17,2025,3,9,September,17,4,Wednesday,2025-09-14,2025-09-20,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,351,50,12,1,false,false,true,false,false,false,false,false,false,true,false,true
20250905,2025-09-05,2025,3,9,September,5,6,Friday,2025-08-31,2025-09-06,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,363,52,12,1,false,false,true,false,false,false,false,false,false,true,false,true
20251002,2025-10-02,2025,4,10,October,2,5,Thursday,2025-09-28,2025-10-04,2025-10-01,2025-10-31,2025-10-01,2025-12-31,2025-01-01,2025-12-31,336,48,11,1,false,false,true,false,false,false,false,false,false,true,false,true
20251016,2025-10-16,2025,4,10,October,16,5,Thursday,2025-10-12,2025-10-18,2025-10-01,2025-10-31,2025-10-01,2025-12-31,2025-01-01,2025-12-31,322,46,11,1,false,false,true,false,false,false,false,false,false,true,false,true
20251011,2025-10-11,2025,4,10,October,11,7,Saturday,2025-10-05,2025-10-11,2025-10-01,2025-10-31,2025-10-01,2025-12-31,2025-01-01,2025-12-31,327,47,11,1,false,false,true,false,false,false,false,false,false,true,true,false
20251021,2025-10-21,2025,4,10,October,21,3,Tuesday,2025-10-19,2025-10-25,2025-10-01,2025-10-31,2025-10-01,2025-12-31,2025-01-01,2025-12-31,317,45,11,1,false,false,true,false,false,false,false,false,false,true,false,true
20251012,2025-10-12,2025,4,10,October,12,1,Sunday,2025-10-12,2025-10-18,2025-10-01,2025-10-31,2025-10-01,2025-12-31,2025-01-01,2025-12-31,326,46,11,1,false,false,true,false,false,false,false,false,false,true,true,false
20251006,2025-10-06,2025,4,10,October,6,2,Monday,2025-10-05,2025-10-11,2025-10-01,2025-10-31,2025-10-01,2025-12-31,2025-01-01,2025-12-31,332,47,11,1,false,false,true,false,false,false,false,false,false,true,false,true
20251023,2025-10-23,2025,4,10,October,23,5,Thursday,2025-10-19,2025-10-25,2025-10-01,2025-10-31,2025-10-01,2025-12-31,2025-01-01,2025-12-31,315,45,11,1,false,false,true,false,false,false,false,false,false,true,false,true
20251031,2025-10-31,2025,4,10,October,31,6,Friday,2025-10-26,2025-11-01,2025-10-01,2025-10-31,2025-10-01,2025-12-31,2025-01-01,2025-12-31,307,44,11,1,false,false,true,false,false,false,false,false,false,true,false,true
20251005,2025-10-05,2025,4,10,October,5,1,Sunday,2025-10-05,2025-10-11,2025-10-01,2025-10-31,2025-10-01,2025-12-31,2025-01-01,2025-12-31,333,47,11,1,false,false,true,false,false,false,false,false,false,true,true,false
20251030,2025-10-30,2025,4,10,October,30,5,Thursday,2025-10-26,2025-11-01,2025-10-01,2025-10-31,2025-10-01,2025-12-31,2025-01-01,2025-12-31,308,44,11,1,false,false,true,false,false,false,false,false,false,true,false,true
